,player_id,name,HR,year,b_home_run
78,621563,Wendle Joey,14.929529319341723,2021,7
79,621566,Olson Matt,39.307600870037135,2021,27
80,624413,Alonso Pete,27.410189568651347,2021,22
81,624428,Frazier Adam,10.202693924229466,2021,4
82,624585,Soler Jorge,15.42609110173662,2021,11
83,630105,Cronenworth Jake,25.815724131199925,2021,13
84,640457,Meadows Austin,27.470265686833237,2021,18
85,641313,Anderson Tim,13.72971658380771,2021,9
86,641487,Crawford J.P.,10.263053367317527,2021,5
87,641658,Hampson Garrett,16.88828705331797,2021,6
88,641820,Mancini III Trey,27.889590364563414,2021,18
89,641857,McMahon Ryan,23.701838756454904,2021,16
90,642086,Smith Dominic,13.768681097455175,2021,11
91,642708,Rosario Amed,7.297598397234678,2021,5
92,642715,Adames Willy,26.89926368754721,2021,16
93,643396,Kiner-Falefa Isiah,8.29123566694251,2021,6
94,645277,Albies Ozzie,30.521493144455153,2021,15
95,646240,Devers Rafael,41.68995886059565,2021,26
96,649966,Urias Luis,21.783613965218823,2021,13
97,650402,Torres Gleyber,9.22622015184854,2021,6
98,650490,Diaz Yandy,8.240375885125648,2021,6
99,656305,Chapman Matt,19.088034485240613,2021,12
100,656555,Hoskins Rhys,32.69276420768486,2021,21
101,656775,Mullins II Cedric,28.96237636913503,2021,16
102,656976,Smith Pavin,15.635798856669936,2021,9
103,657077,Verdugo Alex,14.866756713194464,2021,9
104,657656,Laureano Ramon,23.43863532363043,2021,14
105,660162,Moncada Yoan,14.473287229551595,2021,8
106,660271,Ohtani Shohei,47.11131175685424,2021,35
107,660670,Acuna Jr. Ronald,41.23426491577197,2021,24
108,663586,Riley Austin,24.183876452176666,2021,17
109,663624,Mountcastle Ryan,20.228601206510064,2021,16
110,663656,Tucker Kyle,24.79890417734281,2021,18
111,663697,India Jonathan,14.604119123201436,2021,8
112,663993,Lowe Nate,17.16531261592344,2021,12
113,664034,France Ty,14.718515668704338,2021,9
114,664040,Lowe Brandon,31.668730256281552,2021,21
115,664058,Fletcher David,3.207475153630753,2021,2
116,664702,Straw Myles,3.7848428265889513,2021,2
117,664761,Bohm Alec,10.416224601755887,2021,6
118,665120,Walsh Jared,34.35341929684762,2021,22
119,665487,Tatis Jr. Fernando,42.23722381730832,2021,30
120,665489,Guerrero Jr. Vladimir,39.27967650178497,2021,32
121,665742,Soto Juan,25.061707291025957,2021,17
122,666158,Lux Gavin,11.411248783799095,2021,6
123,666182,Bichette Bo,23.418962879840286,2021,17
124,666185,Carlson Dylan,15.059825678516082,2021,10
125,666969,Garcia Adolis,32.04583400141039,2021,22
126,666971,Gurriel Jr. Lourdes,18.62359944644995,2021,11
127,668227,Arozarena Randy,14.35608867242626,2021,13
128,668804,Reynolds Bryan,27.890795918367825,2021,18
129,668942,Rojas Josh,16.046504850330432,2021,10
130,669221,Murphy Sean,23.52298365865551,2021,12
131,669242,Edman Tommy,11.47660374037708,2021,6
132,669256,Solak Nick,15.097755916765255,2021,9
133,670541,Alvarez Yordan,28.298185739200374,2021,18
